-1139.71875,1936.67724609375,-142.19570922851562,0
3820.690185546875,1739.1925048828125,-131.5941162109375,0
2970.138671875,1767.09765625,-120.58036041259766,0
2970.587890625,1783.0826416015625,-109.71029663085938,0
2275.918701171875,1804.604736328125,-98.70807647705078,0
2275.918701171875,1804.596435546875,-87.74747467041016,0
2368.021240234375,1807.1015625,-144.63168334960938,0
223.3589630126953,1920.4088134765625,-133.2758026123047,0
4156.37060546875,1758.8304443359375,-135.3588104248047,0
3521.565185546875,1774.6829833984375,-134.30526733398438,0
3683.557861328125,1772.1240234375,-122.7850570678711,0
2324.021728515625,1843.345458984375,-112.66363525390625,0
3534.278564453125,1764.2977294921875,-101.26851654052734,0
3137.478271484375,1741.49560546875,-134.46453857421875,0
4047.540283203125,1730.9075927734375,-123.70310974121094,0
2469.6298828125,1756.254638671875,-112.11550903320312,0
4045.540771484375,1730.947509765625,-101.7251968383789,0
3488.311767578125,1730.60107421875,-90.19035339355469,0
4051.763427734375,1738.7601318359375,-79.6327133178711,0
3802.86181640625,1745.7496337890625,-68.53562927246094,0
3033.519775390625,1744.363525390625,-56.99884796142578,0
4051.735107421875,1737.735595703125,-46.742889404296875,0
4047.5400390625,1730.84423828125,-35.39592361450195,0
3338.8740234375,1752.908935546875,-125.29278564453125,0
2388.08154296875,1773.630859375,-113.72162628173828,0
2178.08056640625,1776.52490234375,-102.59613037109375,0
2551.95166015625,1659.994140625,-121.84664916992188,0
318.3605041503906,1883.85693359375,-125.52710723876953,0
-10645.8955078125,2171.076904296875,-114.72142791748047,0
2998.767578125,1789.4658203125,-105.55329895019531,0
638.6160278320312,1852.80029296875,-95.64329528808594,0
-14119.607421875,2265.687255859375,-84.93904113769531,0
3883.61474609375,1771.623291015625,-124.07754516601562,0
3885.019775390625,1821.5869140625,-114.3577651977539,0
3883.69873046875,1774.5888671875,-104.75177764892578,0
-2317.77783203125,1915.904541015625,-94.625732421875,0
390.47723388671875,1815.7420654296875,-84.87126159667969,0
1652.7977294921875,1738.2227783203125,-75.00496673583984,0
3880.3271484375,1654.5762939453125,-65.21941375732422,0
3783.0166015625,1609.2783203125,-55.28568649291992,0
3783.016845703125,1609.2633056640625,-45.34604263305664,0
-1573.3011474609375,1958.033935546875,-116.16250610351562,0
-11810.8408203125,2153.794677734375,-105.71382141113281,0
2358.81201171875,1764.4273681640625,-96.46611785888672,0
-15476.6728515625,2246.819091796875,-85.71161651611328,0
4011.52734375,1659.9801025390625,-123.80156707763672,0
-155.1025848388672,1945.169189453125,-113.334716796875,0
3845.239990234375,1687.6334228515625,-103.99337005615234,0
-13486.443359375,2155.9091796875,-123.86959838867188,0
2230.118896484375,1706.0523681640625,-118.68120574951172,0
-38425.3359375,2866.00439453125,-106.4208755493164,0
2928.124755859375,1696.43408203125,-118.4797134399414,0
3274.93212890625,1684.6712646484375,-107.99644470214844,0
3275.017333984375,1687.6575927734375,-97.48676300048828,0
2616.216064453125,1775.2281494140625,-116.26212310791016,0
1343.7188720703125,1810.9864501953125,-106.4211196899414,0
2616.15966796875,1773.197265625,-96.72506713867188,0
4138.77783203125,1809.4652099609375,-125.6937026977539,0
2026.61767578125,1797.804443359375,-115.25662994384766,0
3060.322265625,1772.732666015625,-104.80320739746094,0
-4455.8486328125,1979.0179443359375,-94.98686981201172,0
699.0864868164062,1833.0789794921875,-85.56275939941406,0
3838.76220703125,1741.798828125,-75.21018981933594,0
-4458.37646484375,1889.0076904296875,-65.46490478515625,0
